Topic,Sentiment,TweetText
twitter,irrelevant,"@_kellykatiucia q nada vc q é linda mesmo! :)  só no me lenbro o dia q eu segui vc, Mais ta bom, mais uma pessoal especial no meu #Twitter:)"
twitter,irrelevant,quitandole las telarañas al #twitter jajaja
twitter,irrelevant,Ammazza... Anche su #twitter la gente dorme a quest'ora
twitter,irrelevant,Como esta la gent ermosa del #twitter n.n
twitter,irrelevant,Etre influent sur #Twitter: publication de contenus qui engagent à l'action. http://t.co/H2qmDwpP EN via @jeffbullas
twitter,irrelevant,Настоящий твиттерянин как только попадает в толпу стремиться тут же как можно быстрее попасть в #twitter
twitter,irrelevant,RT @shezyyee: Sunaa karo merii jaan in se un se afsaane / sab ajnabi hain yahaan kaun kis ko pehchane #Kaifi #Shair #Twitter
twitter,irrelevant,"o/ RT""@Cjas0007 Quien anda activo por el #Twitter ahorita???"""
twitter,irrelevant,"#TOMANOCU EU SIGO GENTE QE SO POSTA COISA EN CANADEIS, UOL, #twitter doido --`"
twitter,irrelevant,#Adomani #Twitter
twitter,irrelevant,@christianortizh ps tiene pedos y la neta lo entiendo sabes?.. Y luego yo contandolo en el #Twitter #noesdedios
twitter,irrelevant,"Comooo es q me dices q he llegado alos limites de uso #twitter no q lo nuestro duraria siempre,..... X)"
twitter,irrelevant,#twitter OFF Hasta mañana xd =l
twitter,irrelevant,o #TWITTER é #FODA - Esposa defende Luis Fabiano no Twitter - Jogo Aberto 18/10/2011 =&gt; http://t.co/QdFWoDMD o bixo pegou!
twitter,irrelevant,buenas noches  #Twitter W:
twitter,irrelevant,jajajaja mi mama se metio en mi #twitter y en mi #facebook y escribio jajajaj te amo mami sos la mejor!!
twitter,irrelevant,RT @Buzzcontinue: 34 des 50 plus grandes villes de France n'ont pas de compte #twitter ! http://t.co/S73ylVU6 cc @lagazettefr @e_r_w_a_n
twitter,irrelevant,#Twitter Off!!
twitter,irrelevant,E o meu #Primo @eduuaardo_ que nunca mais apareceu pelo #Twitter?  Saudade de você primãao ♥
twitter,irrelevant,Porque mi app de #Twitter para #Android no actualiza las menciones?
twitter,irrelevant,"definitivamente irei MATAR esse #Twitter 
pq tento trocar a porr# da minha foto de smp
da EEEEEERRRO *-* EEEERRO

#Tomanocú"
twitter,irrelevant,"@AleeRetana cambiale el fondo a este tu coso vos!! XD esta aburriiiidooo.. x) aaa por cierto... WOW! ya no te abruma el #twitter x)
#Welcome"
twitter,irrelevant,RT @NadaBebbars: اللى فى قلبى على تويترى #fact #twitter #lol
twitter,irrelevant,Quien anda activo por el #Twitter ahorita???
twitter,irrelevant,Demasiado #Twitter por hoy nos vemos #TwitterOff
twitter,irrelevant,el #twitter x cel no s!rve e$ un ascΘ(...)
twitter,irrelevant,"@bruna_rafaelah xau amanha eu to d volto com meu #Twitter
COM FE EM DEUS
#TwiTTerOff"
twitter,irrelevant,La mamachy ya tiene #Twitter |||| Sigamosla es ella @DianaSanchez_27
twitter,irrelevant,Buenas Noches a Todos!!! Llego mi momento. Momento #Twitter de reflexiones y analisis. Pensamientos encontrados en lo profundo de la noche.
twitter,irrelevant,"@chihuahuentauro jajajaja #Facebook es otra cosa, insultas a #Twitter jajajajajaja"
twitter,irrelevant,My #Twitter #Diary مذكرات تويتري is out! http://t.co/JLsrgOXI ▸ Top stories today via @socialwediatips
twitter,irrelevant,Shit! Que la gente no sabe que existe #Twitter cambian de estado en #BBM y en #FB mas que el pañal de un recien nacido.!
twitter,irrelevant,@crucius89 miiiiiiiiiiiiiiira la rotita tenia #twitter aunque esta novata aun
twitter,irrelevant,@Omardelos @RonaldElApostol Hace un tiempo q el varon tira su rema 11x17 aqui en #Twitter :D
twitter,irrelevant,"#Twitter #twit2alsh
تويتر يثبت لى يوميا انه فى الأصل كان عرافه كل ما أقوله حاجه يقوللى ما انا عارف
OOoooops u already tweeted zaaaat go away"
twitter,irrelevant,"YouTube SEO: 

It's time for another excerpt from the second edition of Music 3.0: A Survival Gui... http://t.co/ePAgAnJB #twitter #news"
twitter,irrelevant,RT @VLAD5564: #RT this #Follow all new music #TFB #nymusic. #newmusic #5000aday #1000aday  #twitter #dipset #skullgang #730dips #byrdgan ...
twitter,irrelevant,Sunaa karo merii jaan in se un se afsaane / sab ajnabi hain yahaan kaun kis ko pehchane #Kaifi #Shair #Twitter
twitter,irrelevant,Me identifico mas con #TWITTER q con #FACE xq aqui puedo expresar todo lo q siento x #JUSTIN sin temor a ser criticada!!
twitter,irrelevant,"Nee, heb je vast de tweets gemist tussen @ecoumans & mij?! Jou zal ik zeker nomineren. RT ""@dretoorn: Zo, ben weer bij #twitter"""
twitter,irrelevant,@majufedz @EliasMM me retiro otro dia compartimos nuestras #leccionesparalavida con el mundo de #twitter jajaja
twitter,irrelevant,Ella dice que yo soy su Niño del #Twitter *-----*
twitter,irrelevant,"#twitter #detik Mengaku Masih Baru di Kabinet, Cicip Baru Siapkan Program Pekan Depan http://t.co/Y3yOaRiN"
twitter,irrelevant,#twitter #detik Hakim Imas Menangis Ikuti Sidang Perdana - Hakim Imas Dianasari tak kuasa menahan air matanya saat d... http://t.co/G3wgjL6R
twitter,irrelevant,#twitter #detik Mahfudz: Ada Parpol yang Mendorong SBY Melepas Menteri PKS http://t.co/hoyXdbDq
twitter,irrelevant,"#twitter #detik Buntut Kongres Rakyat Papua, 2 Orang Ditemukan Tewas http://t.co/S0lUgv4B"
twitter,irrelevant,#twitter #detik PKS Akan Abaikan Kontrak Politik dengan SBY - Partai Keadilan Sejahtera (PKS) masih berada di koalis... http://t.co/BbqFnSzm
twitter,irrelevant,Creo que hoy es mi ultimo día en #Twitter
twitter,irrelevant,"Segun lo que me explicarón, fue victima de un hackeo #Twitter"
twitter,irrelevant,#Twitter #Pause Cenare :9
twitter,irrelevant,Skype: geovannyacaro como en #twitter @geovannyacaro
twitter,irrelevant,Nu doet alleen #twitter het
twitter,irrelevant,#twitter off me llama mi camita jajaja..
twitter,irrelevant,Ahhhh mi #twitter no caaargaaaaaa!!!
twitter,irrelevant,We're hiring! Immediate openings! #socialmedia #facebook #twitter #hiring #job #owner #marketing #networking http://t.co/3LNiJC9U
twitter,irrelevant,Dime porque demonios existes #Twitter ?! Oh si! Para causarle insomnio a cualquera que pase no?
twitter,irrelevant,RT @DKhazhintsev: Губернатор @VShport рассказывает про #twitter #Хабаровск
twitter,irrelevant,Доброе утро #twitter
twitter,irrelevant,Ternuritas los que creen me la paso conectado al #twitter no saben de las aplicaciones jajaja #Oaxaca
twitter,irrelevant,#Twitter-Splitter (7) – Gottes Kindergarten: Willkommen in der größten Irrenanstalt der Welt! http://t.co/97ynzVRE via @Salecker
twitter,irrelevant,"jisuis, geral nas festinha acha hype ficar só no telephone téc téc téc, gentem, dá um tempo. #twitter #biscates #feios #sms #aloneinthedark"
twitter,irrelevant,"good afternoon #twitter... 
---unkaboggable talaga si # vice ganda sa kanyang # no other horse with @IAmDerekRamsay,Pooh and Chocoleit... :)"
twitter,irrelevant,a dormir #twitter off
twitter,irrelevant,troquei meu avatar do #twitter rs.
twitter,irrelevant,Vuelvo a el #Twitter hasta el 07/11/2011 by _ @LLLF_
twitter,irrelevant,Ya me esta empezando a Gustar #Twitter!!:DD
twitter,irrelevant,"@LuceroMexico  Ja lu! chiste! en qe se parese papa pitufo al #twitter???
en qe los 2 tienen el pajarito Azul ..!  jaja"
twitter,irrelevant,"#nomames esta bien frio el #twitter, casi NAIDE twittea xD."
twitter,irrelevant,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/VDYd7QaW"
twitter,irrelevant,Google+ to Support Pseudonyms http://t.co/ms1eBXpx #google+ #googlesocialmedia #googleventures #facebook #twitter #socialmediamarketing
twitter,irrelevant,"RT @NickElPoeta: Saludos a usted que a estás horas sigue en el #facebook y el #twitter..
bendiciones"
twitter,irrelevant,#TwitTer Donde la gente Te confiesan Su Vida sin Preguntar. O_o
twitter,irrelevant,Image update &gt;&gt; : AIDS ad campaign : use condoms -  http://t.co/qZqblIZB #funny #humour #twitter
twitter,irrelevant,checando ... #Facebook  #Twitter
twitter,irrelevant,que quieren decir las listas en #Twitter???
twitter,irrelevant,Niemiecki rząd uruchomił w środę własny kanał na YouTube - Wiadomosci 24: Niemiecki rząd uruchomił w śr... http://t.co/n6Wp2QZv #twitter
twitter,irrelevant,- Pasen Buenas Noches #Twitter'OFF ♥
twitter,irrelevant,Luego de haberme acostado ayer a las 4 de la ma?ana... ahora entiendo por que me ta picando el sue?o!! #Twitter!!!! dejame dormiiiirr!!!
twitter,irrelevant,Puta! No se por que traje los cuadernos para estudiar a la cama si sigo en #twitter #OhShit! T_T
twitter,irrelevant,nossa cade o povo desse #Twitter meu deus
twitter,irrelevant,meu #twitter sem graça .   boa noite e beijos :9
twitter,irrelevant,RT @DicasECommerce_: Use o Twitter Profissionalmente! ~ Dicas E-Commerce e Renda Extra!: http://t.co/k6yAfacy #Twitter #Blog #Ecommerce  ...
twitter,irrelevant,Twitter reconoce el éxito de los tweets patrocinados y prepara nuevos formatos publicitarios http://t.co/CkQiNbQb #twitter
twitter,irrelevant,@diegomendesr_  popularizar o  #twitter ?? Tipo ter seguidores é isso???
twitter,irrelevant,"Se que en estos momentos transmiten soy tu fan, cortesía de #twitter y de @aNgEluSrO"
twitter,irrelevant,Ya no sé si la noticia del Zoo de Ohio que me llegó a mi cel. fue sacada o no de #twitter... creo que sí
twitter,irrelevant,"#Tecnologia, sabias que #twitter genera 250 millones de publicaciones al día http://t.co/CA2dK0xH"
twitter,irrelevant,Buenas noches para todos felices sueños muuaahhzz!!! gunaiiii #twitter
twitter,irrelevant,#twitter off.. La cama me llama!!!
twitter,irrelevant,@Jess_Haddad D; tonces deja el vicio de #Twitter!! xD
twitter,irrelevant,Buenas noches a todos #Twitter off
twitter,irrelevant,RT @NegooHB: Somos 2 Intao @DehTavares que tem o #Twitter #HAHA
twitter,irrelevant,tempat asik buat curhat #twitter
twitter,irrelevant,RT @teresarod: Tengo lo que a mi me basta para ser feliz #(8) #twitter OFF como? No sabia!!
twitter,irrelevant,"PartyLiveFree #TWITTER FOLLOWERS, #FACEBOOK LIKES, YOUTUBE VIEWS, EMAIL BLASTS, ETC. #getmorefacebookfanpagelikes"
twitter,irrelevant,RT @Kcyoungboss: RT @nine_oh SIMPLY DA BEST ON #TWITTER MY TWEEPS @Kcyoungboss @JenniferWarters @TONYTECH818 @Kozak2012 @3010lys @TheLeg ...
twitter,irrelevant,"mi sobrina ve un perfil sin foto en #twitter  y me dice: ¿¿¿QUIEN ES ESE HUEVO???
""""""JAJAJA,,,,"
twitter,irrelevant,@JhodeMrd1 pero siempre pones cosas como pa lee las lea ah? El debe de tener #twitter......Y si no lo es lo va hacer o ya fue tu novio??
twitter,irrelevant,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow #IFollowBack GET A #SHOUTOUT FOR FOLLOWING ME!!
twitter,irrelevant,Buenas noches #twitter
twitter,irrelevant,Eita q o povo do #twitter foi todos dormir!!!
twitter,irrelevant,@Yerson_Aponte Que conste quedo en el #Twitter !! xD
twitter,irrelevant,@ACRIS_REYS Agora q estava legal acabou. Deixa eu t perguntar. Como eu popularizo o meu #twitter ? Vc tem dicas?;)*
twitter,irrelevant,as indiretaa ta solta hoje nesse #twitter UAHSUAHSUASA' E SO PRA ELA S2
twitter,irrelevant,#Twitter se tarda para cambiar de avatar .-
twitter,irrelevant,Hasta Mañana Que Descansen #Twitter Off !!
twitter,irrelevant,[10/20]何がどうすごい！？ Android4.0の新機能！ ⇒ http://t.co/BUGFa8Xj #twitter
twitter,irrelevant,ぺんてるのデジタルペン、オーリッド社のクラウド型テキスト化サービスと連携 ～スマートフォンからの操作で、手書きのデジタル化から、テキスト化が完結～（CNET Japan） ⇒ http://t.co/jtdAcA2W #twitter
twitter,irrelevant,lo mejor del #twitter es que ahora ya puedes darle el #pesame a tus #artistas desde tu celularrrrrrr!! #sarcasmo
twitter,irrelevant,Buenas noches  #twitter friends! Me despido q me voy a poner hacer mi tarea de acct  q flojera! Pero no se me permite fail any classes 
twitter,irrelevant,Bueno... #twitter OFF ! .... Mañanaa a casa ensamble con @NatiiGutiierrez & @pinkangel_26. :D !! Bona Noche ♥ :)
twitter,irrelevant,Bueno... Mañana Es Un Día Largo Y Agitado ;) #TWITTER OF
twitter,irrelevant,#LaAficion al #Twitter es #Perjudicial para la #SaludMental  . Jaja #SiSeñor @JunsCastro! #Hablamos! #Chao jaja #DileaTuMenteQueDescance...
twitter,irrelevant,RT @juancamilo890: @Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas rápidamente estas en 71.406 seguidores y estoy segur ...
twitter,irrelevant,Gamit m din pala #twitter now @akosiadrienne haha! (&gt;̯-̮&lt;)
twitter,irrelevant,#Twitter Jogo de Brasil x Argentina em Guadalajara é destaque no Twitter - Terra Brasil http://t.co/8kak5aO7
twitter,irrelevant,hahaha los zombies qe usan #twitter cmo chat sn zombienpndejs...hahahahhaha
twitter,irrelevant,@_Pao92 ah bueno!!! jeje ta bn... ps aqui #fb y #twitter . jeje x cierto ya no me sta siguiendo vdd?? :'( ahorita vi mis seguidores y no sta
twitter,irrelevant,"RT @Xuuxinha_: o #twitter pedi : no que esta pensando agora ? se fosse pra mim só falar isso, iria ficar escrevendo o dia inteiro milena ..."
twitter,irrelevant,"Querida @mamá, te escribo esta #carta para dejarte tranquila, no estoy todo el tiempo en #Twitter. Fav para papá y un RT para ti."
twitter,irrelevant,"Visualiza tus emails, menciones en #twitter, eventos de #facebook y más, desde Centro de notificaciones de #IOS 5 http://t.co/BsFmwKFH"
twitter,irrelevant,Buenas Noches que descansen #Twitter #OF ZzzzzZzzzzz
twitter,irrelevant,Ahora el #Facebook Imita al #Msn y #Twitter :/
twitter,irrelevant,#GoodNightPeople Hasta Mñn #Twitter :B
twitter,irrelevant,Somos 2 Intao @DehTavares que tem o #Twitter #HAHA
twitter,irrelevant,HABER FACEBOOK por que no entretienes a tu gente para que ya no se nos vaya #TWITTER tanta plebe ¬¬
twitter,irrelevant,Acaso #twitter muestra la mayor parte de lo que pensamos???
twitter,irrelevant,"¿Desde cuándo #Twitter desactivó para todos la opción ""Los RTs de esta persona aparecerán en tu TL""?"
twitter,irrelevant,#BOANOITE #TWITTER  . SAINDO \Õ  . #CHUPAFLAMENGO
twitter,irrelevant,"@IsabelSalazarJ @PremiosTWCo y en el HT #Twitter eres tambn cabeza con 44 votos Isa, tienes lo votos regados con HT #yovotopor tienes 1"
twitter,irrelevant,Creo k ya me saldre de #Twitter
twitter,irrelevant,"ja volto #twitter , vou na cozinha ."
twitter,irrelevant,Disculpame #twitter te e tenido algo avandonado este dia
twitter,irrelevant,pues esto fue todo por hoy! ;D bye #FB sigo un rato más por #twitter
twitter,irrelevant,Ya me dieron ganas de iniciar una campaña mediática en #twitter... para mandar al Espinoza al INEA #SóloenMéxico
twitter,irrelevant,"vo sair daki do #twitter já :) só vo ver uns videos aki , e já to indo ,"
twitter,irrelevant,Lo Bueno de #twitter es que no cualquier babos@ Tiene . Claro que hay unos casos que.............
twitter,irrelevant,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @CocaCola_Korea @ThisIsDoyin_
twitter,irrelevant,lo mejor de #twitter es que no tenes que esperar un monton a que carge tu foto:D♥
twitter,irrelevant,#twitter Off a dormir para no pensar en ti!
twitter,irrelevant,MEU #TWITTER TA TÃO MOVIMENTADO ;D ai sim em !
twitter,irrelevant,Me Ausenteii por mutivos que me DeixaramTriste mais #Twitter  Estou de Volta uhuruoooo!!!!
twitter,irrelevant,Ya tengo sueño y mañana madrugo DDD: #HastaMañana #TweetOff Pstd: #Twitter produce #insomnio y es tan #Pocesivo e.e #bye !! #siguemeytesigo
twitter,irrelevant,"@Brandon_Solano hahaha, ve pues xD Ok bye' de #twitter ILTSM!' (LL' &lt;3"
twitter,irrelevant,"@ayrontrompete Beleza. Mande mesmo por DM , que assim que eu entrar no #twitter. Eu pego e coloco lá no site !"
twitter,irrelevant,@elias_elegantes voltoo a gosta do #TWITTER ?
twitter,irrelevant,Si eso pasa cierro mi cuenta de #twitter! D':
twitter,irrelevant,hahahhaha´ no puedo usar el #twitter por laa compuu
twitter,irrelevant,Saino Aki #Twitter
twitter,irrelevant,@samixitoledo jajajaja pero no kiere decir q m vas a dejar de hablar adems el mio amore no tiene #Twitter. Jajaja
